======================================================
 量子ハンター (永続キャッシュ・等差アクセル総力戦仕様) Step: 0.01
 Device: cuda | Seed: 42 | Base LR: 1e-05
======================================================

Epoch    1 | Cost: 1.084773 | Acc: 33.33% (Best: 33.33% @ Ep1) | LR: 0.000010 | Rev: 0/99999
Epoch 1505 | Cost: 0.255721 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1506 | Cost: 0.260847 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 3/99999
Epoch 1507 | Cost: 0.230175 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1508 | Cost: 0.247678 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1509 | Cost: 0.242135 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1510 | Cost: 0.231118 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1511 | Cost: 0.256991 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1512 | Cost: 0.250582 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1513 | Cost: 0.237187 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1514 | Cost: 0.222007 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1515 | Cost: 0.251688 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1516 | Cost: 0.257697 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1517 | Cost: 0.246100 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1518 | Cost: 0.219902 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1519 | Cost: 0.233364 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1520 | Cost: 0.254724 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1521 | Cost: 0.263457 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 3/99999
Epoch 1522 | Cost: 0.242879 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1523 | Cost: 0.249349 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1524 | Cost: 0.224500 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1525 | Cost: 0.235795 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1526 | Cost: 0.266786 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1527 | Cost: 0.243954 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1528 | Cost: 0.238880 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1529 | Cost: 0.221693 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1530 | Cost: 0.220798 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1531 | Cost: 0.247216 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1532 | Cost: 0.231173 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1533 | Cost: 0.232193 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1534 | Cost: 0.237878 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1535 | Cost: 0.257933 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 3/99999
Epoch 1536 | Cost: 0.234888 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1537 | Cost: 0.241513 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1538 | Cost: 0.242531 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1539 | Cost: 0.234084 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1540 | Cost: 0.235782 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1541 | Cost: 0.267860 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1542 | Cost: 0.220367 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1543 | Cost: 0.233604 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1544 | Cost: 0.248116 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1545 | Cost: 0.231235 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1546 | Cost: 0.223001 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1547 | Cost: 0.241601 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1548 | Cost: 0.265546 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1549 | Cost: 0.256250 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1550 | Cost: 0.250610 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1551 | Cost: 0.227535 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1552 | Cost: 0.218930 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1553 | Cost: 0.255292 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1554 | Cost: 0.245354 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1555 | Cost: 0.232174 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1556 | Cost: 0.238134 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1557 | Cost: 0.253456 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1558 | Cost: 0.257188 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 3/99999
Epoch 1559 | Cost: 0.260588 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 4/99999
Epoch 1560 | Cost: 0.234271 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1561 | Cost: 0.238459 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1562 | Cost: 0.224868 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1563 | Cost: 0.232920 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1564 | Cost: 0.224252 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1565 | Cost: 0.215784 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1566 | Cost: 0.218756 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1567 | Cost: 0.235571 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1568 | Cost: 0.236923 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 3/99999
Epoch 1569 | Cost: 0.229211 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1570 | Cost: 0.214047 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1571 | Cost: 0.216246 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1572 | Cost: 0.235360 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1573 | Cost: 0.229669 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1574 | Cost: 0.237076 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1575 | Cost: 0.211788 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1576 | Cost: 0.238342 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1577 | Cost: 0.229938 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1578 | Cost: 0.228737 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1579 | Cost: 0.238964 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1580 | Cost: 0.219928 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1581 | Cost: 0.208964 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1582 | Cost: 0.225311 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1583 | Cost: 0.238483 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1584 | Cost: 0.218163 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1585 | Cost: 0.263323 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1586 | Cost: 0.212236 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1587 | Cost: 0.210860 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1588 | Cost: 0.215762 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1589 | Cost: 0.227046 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1590 | Cost: 0.203164 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1591 | Cost: 0.212987 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1592 | Cost: 0.219698 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1593 | Cost: 0.219055 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1594 | Cost: 0.244550 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1595 | Cost: 0.227241 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1596 | Cost: 0.217398 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1597 | Cost: 0.204802 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1598 | Cost: 0.230438 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1599 | Cost: 0.225730 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1600 | Cost: 0.212606 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1601 | Cost: 0.221376 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1602 | Cost: 0.223741 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1603 | Cost: 0.210010 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1604 | Cost: 0.235203 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1605 | Cost: 0.229384 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1606 | Cost: 0.211884 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1607 | Cost: 0.222909 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1608 | Cost: 0.224802 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1609 | Cost: 0.202943 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1610 | Cost: 0.210924 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1611 | Cost: 0.222656 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1612 | Cost: 0.212295 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1613 | Cost: 0.220888 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1614 | Cost: 0.221578 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1615 | Cost: 0.235050 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 3/99999
Epoch 1616 | Cost: 0.215686 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1617 | Cost: 0.198163 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1618 | Cost: 0.216361 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1619 | Cost: 0.206780 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1620 | Cost: 0.229177 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1621 | Cost: 0.211804 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1622 | Cost: 0.200386 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1623 | Cost: 0.208786 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1624 | Cost: 0.229829 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1625 | Cost: 0.223913 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1626 | Cost: 0.200921 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1627 | Cost: 0.220873 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1628 | Cost: 0.246248 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1629 | Cost: 0.195961 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1630 | Cost: 0.220527 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1631 | Cost: 0.199423 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1632 | Cost: 0.206879 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1633 | Cost: 0.242353 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1634 | Cost: 0.191576 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1635 | Cost: 0.217643 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1636 | Cost: 0.232705 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1637 | Cost: 0.225033 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1638 | Cost: 0.198728 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1639 | Cost: 0.216189 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1640 | Cost: 0.210767 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1641 | Cost: 0.218106 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1642 | Cost: 0.205069 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1643 | Cost: 0.205844 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1644 | Cost: 0.212023 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1645 | Cost: 0.213425 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 3/99999
Epoch 1646 | Cost: 0.208213 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1647 | Cost: 0.219294 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1648 | Cost: 0.221696 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1649 | Cost: 0.208917 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1650 | Cost: 0.236051 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1651 | Cost: 0.210476 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1652 | Cost: 0.243646 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1653 | Cost: 0.242547 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1654 | Cost: 0.209601 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1655 | Cost: 0.209871 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1656 | Cost: 0.208411 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1657 | Cost: 0.193525 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1658 | Cost: 0.207707 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1659 | Cost: 0.235428 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1660 | Cost: 0.204389 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1661 | Cost: 0.183954 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1662 | Cost: 0.215625 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1663 | Cost: 0.197439 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1664 | Cost: 0.206403 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1665 | Cost: 0.190678 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1666 | Cost: 0.210436 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1667 | Cost: 0.228887 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1668 | Cost: 0.188551 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1669 | Cost: 0.213635 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1670 | Cost: 0.222951 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1671 | Cost: 0.183499 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1672 | Cost: 0.222962 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1673 | Cost: 0.226276 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1674 | Cost: 0.211224 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1675 | Cost: 0.208489 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1676 | Cost: 0.213840 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1677 | Cost: 0.214878 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1678 | Cost: 0.217215 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 3/99999
Epoch 1679 | Cost: 0.198365 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1680 | Cost: 0.188288 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1681 | Cost: 0.197881 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1682 | Cost: 0.215351 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1683 | Cost: 0.205880 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1684 | Cost: 0.205854 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1685 | Cost: 0.210475 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1686 | Cost: 0.191179 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1687 | Cost: 0.195949 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1688 | Cost: 0.207473 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1689 | Cost: 0.191786 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1690 | Cost: 0.208512 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1691 | Cost: 0.206188 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1692 | Cost: 0.207468 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1693 | Cost: 0.193559 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1694 | Cost: 0.223351 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1695 | Cost: 0.200309 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1696 | Cost: 0.203895 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1697 | Cost: 0.197381 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1698 | Cost: 0.204650 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1699 | Cost: 0.203102 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1700 | Cost: 0.169223 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1701 | Cost: 0.194097 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1702 | Cost: 0.185598 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1703 | Cost: 0.198146 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1704 | Cost: 0.201966 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 2/99999
Epoch 1705 | Cost: 0.218379 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 3/99999
Epoch 1706 | Cost: 0.226681 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 4/99999
Epoch 1707 | Cost: 0.204370 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1708 | Cost: 0.189967 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1709 | Cost: 0.200871 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1710 | Cost: 0.193405 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1711 | Cost: 0.183168 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
Epoch 1712 | Cost: 0.195464 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 1/99999
Epoch 1713 | Cost: 0.178041 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000300 | Rev: 0/99999
